[GIN] 2026/09/15 - 01:32:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:33:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:33:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:34:28 | 200 |    163.0633ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 01:34:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:34:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:35:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:35:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:36:09 | 200 |    146.6496ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 01:36:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:36:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:37:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:37:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:38:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:38:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:39:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:39:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:40:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:40:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:41:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:41:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:41:47 | 200 |    160.2065ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 01:42:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:42:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:42:39 | 200 |    160.1392ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 01:43:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:43:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:44:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:44:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:45:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:45:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:46:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:46:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:47:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:47:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:48:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:48:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:49:09 | 200 |    192.1592ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 01:49:28 | 200 |    158.1909ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 01:49:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:49:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:49:52 | 200 |    170.1429ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 01:50:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:50:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:51:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:51:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:52:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:52:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:53:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:53:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:54:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:54:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:55:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:55:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:56:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:56:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:57:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:57:32 | 401 |       326.7µs |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:58:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:58:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:59:31 | 401 |       505.6µs |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 01:59:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:00:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:00:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:01:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:01:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:02:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:02:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:03:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:03:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:04:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:04:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:05:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:05:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:05:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:05:48 | 401 |            0s |       127.0.0.1 | GET      "/auth/me"
[GIN] 2026/09/15 - 02:05:48 | 401 |            0s |       127.0.0.1 | GET      "/auth/me"
[GIN] 2026/09/15 - 02:05:48 | 401 |            0s |       127.0.0.1 | GET      "/organizations/current"
[GIN] 2026/09/15 - 02:05:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:05:48 | 204 |            0s |       127.0.0.1 | POST     "/auth/logout"
[GIN] 2026/09/15 - 02:05:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:06:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:06:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:06:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:06:49 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:07:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:07:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:07:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:07:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:08:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:08:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:08:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:08:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:09:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:09:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:09:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:09:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:10:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:10:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:10:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:10:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:11:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:11:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:11:32 | 401 |       903.8µs |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:11:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:12:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:12:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:12:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:12:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:13:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:13:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:13:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:13:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:14:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:14:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:14:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:14:48 | 401 |       573.8µs |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:15:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:15:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:15:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:15:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:16:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:16:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:16:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:16:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:17:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:17:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:17:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:17:48 | 401 |         943µs |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:18:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:18:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:18:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:18:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:19:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:19:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:19:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:19:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:20:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:20:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:20:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:20:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:21:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:21:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:21:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:21:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:22:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:22:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:22:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:22:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:23:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:23:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:23:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:23:46 | 200 |            0s |             ::1 | GET      "/health"
[GIN] 2026/09/15 - 02:23:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:24:08 | 200 |    759.2493ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 02:24:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:24:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:24:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:24:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:25:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:25:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:25:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:25:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:26:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:26:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:26:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:26:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:27:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:27:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:27:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:27:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:28:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:28:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:28:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:28:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:29:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:29:20 | 200 |    252.2381ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 02:29:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:29:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:29:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:30:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:30:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:30:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:30:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:31:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:31:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:31:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:31:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:32:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:32:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:32:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:32:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:33:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:33:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:33:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:33:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:34:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:34:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:34:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:34:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:35:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:35:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:35:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:35:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:36:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:36:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:36:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:36:44 | 200 |    420.8173ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 02:36:44 | 200 |    370.9914ms |       127.0.0.1 | GET      "/organizations/current"
[GIN] 2026/09/15 - 02:36:48 | 401 |       341.9µs |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:37:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:37:26 | 200 |    186.8673ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 02:37:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:37:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:37:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:37:51 | 200 |    185.2151ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 02:38:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:38:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:38:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:38:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:38:55 | 200 |    152.9628ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 02:39:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:39:29 | 200 |    156.3942ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 02:39:29 | 200 |    103.4467ms |       127.0.0.1 | GET      "/organizations/current"
[GIN] 2026/09/15 - 02:39:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:39:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:39:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:40:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:40:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:40:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:40:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:41:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:41:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:41:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:41:38 | 200 |            0s |             ::1 | GET      "/health"
[GIN] 2026/09/15 - 02:41:39 | 404 |            0s |             ::1 | GET      "/api/connectors"
[GIN] 2026/09/15 - 02:41:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:42:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:42:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:42:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:42:36 | 404 |            0s |             ::1 | POST     "/api/core/auth/login"
[GIN] 2026/09/15 - 02:42:48 | 401 |       504.6µs |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:43:16 | 200 |    166.7896ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 02:43:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:43:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:43:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:43:39 | 200 |    534.6696ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 02:43:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:43:54 | 200 |    157.9145ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 02:43:55 | 200 |      100.84ms |       127.0.0.1 | GET      "/organizations/current"
[GIN] 2026/09/15 - 02:44:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:44:28 | 200 |    165.3007ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 02:44:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:44:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:44:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:45:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:45:31 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:45:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:45:48 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:46:06 | 200 |    221.1363ms |             ::1 | POST     "/auth/login"
[GIN] 2026/09/15 - 02:46:18 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:46:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:46:32 | 401 |            0s |       127.0.0.1 | POST     "/auth/refresh"
[GIN] 2026/09/15 - 02:46:33 | 200 |    188.3592ms |             ::1 | POST     "/auth/login"
